"WAP1","WAP2","WAP3","WAP4","WAP5","WAP6","WAP7","WAP8","WAP9","WAP10","WAP11","WAP12","WAP13","WAP14","WAP15","WAP16","WAP17","WAP18","WAP19","WAP20","WAP21","WAP22","WAP23","WAP24","WAP25","WAP26","WAP27","WAP28","WAP29","WAP30","WAP31","WAP32","WAP33","WAP34","WAP35","WAP36","WAP37","WAP38","WAP39","WAP40","WAP41","WAP42","WAP43","WAP44","WAP45","WAP46","WAP47","WAP48","WAP49","WAP50","WAP51","WAP52","WAP53","WAP54","WAP55","WAP56","WAP57","WAP58","WAP59","WAP60","WAP61","WAP62","WAP63","WAP64","WAP65","WAP66","WAP67","WAP68","WAP69","WAP70","WAP71","WAP72","WAP73","WAP74","WAP75","WAP76","WAP77","WAP78","WAP79","WAP80","WAP81","WAP82","WAP83","WAP84","WAP85","WAP86","WAP87","WAP88","WAP89","WAP90","WAP91","WAP92","WAP93","WAP94","WAP95","WAP96","WAP97","WAP98","WAP99","WAP100","WAP101","WAP102","WAP103","WAP104","WAP105","WAP106","WAP107","WAP108","WAP109","WAP110","WAP111","WAP112","WAP113","WAP114","WAP115","WAP116","WAP117","WAP118","WAP119","WAP120","WAP121","WAP122","WAP123","WAP124","WAP125","WAP126","WAP127","WAP128","WAP129","WAP130","WAP131","WAP132","WAP133","WAP134","WAP135","WAP136","WAP137","WAP138","WAP139","WAP140","WAP141","WAP142","WAP143","WAP144","WAP145","WAP146","WAP147","WAP148","WAP149","WAP150","WAP151","WAP152","WAP153","WAP154","WAP155","WAP156","WAP157","WAP158","WAP159","WAP160","WAP161","WAP162","WAP163","WAP164","WAP165","WAP166","WAP167","WAP168","LONGITUDE","LATITUDE","FLOOR","BUILDINGID","SPACEID","RELATIVEPOSITION","USERID","PHONEID","TIMESTAMP"
-86,100,100,100,100,100,-56,100,100,100,100,100,100,100,100,100,100,100,100,100,-88,-88,100,100,100,100,100,100,100,100,-87,-90,100,100,100,100,-52,-52,-61,-61,100,100,-80,-79,-83,100,-84,100,100,100,100,100,100,100,-89,-88,100,100,100,100,100,100,100,100,100,100,100,-80,-80,-80,-80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-83,-83,100,100,100,100,100,100,-78,-76,-86,-85,100,100,100,100,100,-86,-86,100,100,-74,-74,-82,-83,100,100,100,100,100,100,100,100,100,100,100,-76,-73,100,100,-84,100,100,100,100,100,100,100,100,100,100,100,0.4,3.38,0,0,5,0,5,0,1475597292
-87,100,100,100,-83,100,-56,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,-87,100,100,100,100,100,100,100,100,-87,-90,100,100,100,100,-52,-52,-61,-61,100,100,-80,-79,-87,100,-87,100,100,100,100,100,100,100,-88,-88,100,100,100,100,100,100,100,100,100,100,100,-80,-80,-78,-77,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-82,-83,100,100,100,100,100,100,-78,-76,-86,-86,100,100,100,100,100,100,100,100,100,-71,-72,-83,-83,100,100,100,100,100,100,100,100,100,100,100,-74,-69,100,100,-84,100,100,100,100,100,100,100,100,100,100,100,0.4,3.38,0,0,5,0,5,0,1475597297
-87,100,100,100,-83,100,-76,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-62,-52,-59,-59,100,100,-80,-75,-83,100,-83,100,100,100,100,100,100,100,-88,-88,100,100,100,100,100,100,100,100,100,100,100,-77,-76,-72,-72,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-83,-83,100,100,100,100,100,100,-78,-76,-85,-86,100,100,100,100,100,100,-84,100,100,-72,-72,-83,-83,100,100,100,100,100,100,100,100,100,100,100,-75,-64,100,100,-75,100,100,100,100,100,100,100,100,100,100,100,0.4,3.38,0,0,5,0,5,0,1475597301
-87,100,100,100,-83,100,-76,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,-87,100,100,100,100,100,-82,100,100,100,100,100,100,100,100,-54,-54,-60,-60,100,100,-78,-78,-80,100,-80,100,100,100,100,100,100,100,-88,-88,100,100,100,100,100,100,100,100,100,100,100,-74,-74,-76,-76,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-83,-83,100,100,100,100,100,100,100,100,-84,-85,100,100,100,100,100,100,-82,100,100,-71,-71,-82,-82,100,100,100,100,100,100,100,100,100,100,100,-70,-63,100,100,-87,100,100,100,100,100,100,100,100,100,100,100,0.4,3.38,0,0,5,0,5,0,1475597306
100,100,100,100,-81,100,-56,100,100,100,100,100,100,100,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-71,-71,-75,-76,100,100,-81,-76,-86,100,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-83,-83,-84,-83,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,-87,100,100,100,100,100,100,-79,-79,-85,-85,100,100,100,100,100,-88,-87,100,100,-79,-79,-85,-86,100,100,100,100,100,100,100,100,100,100,100,-74,-75,100,100,-84,100,100,100,100,100,100,100,100,100,100,100,0.4,0,0,0,1,0,5,0,1475597320
-90,100,100,100,-85,100,-56,100,100,100,100,100,100,100,-88,100,100,100,100,100,100,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-65,-65,-79,-80,100,100,-81,-76,-84,100,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-80,-80,-82,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,-88,100,100,100,100,100,100,-79,-79,-86,-86,100,100,100,100,100,-88,-89,100,100,-76,-76,-85,-87,100,100,100,100,100,100,100,100,100,100,100,-70,-77,100,100,-89,100,100,100,100,100,100,100,100,100,100,100,0.4,0,0,0,1,0,5,0,1475597325
-90,100,100,100,-84,100,-61,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-64,-63,-73,-73,100,100,-81,100,-85,100,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-80,-80,-82,-83,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,-85,100,100,100,100,100,100,-79,-79,-85,-85,100,100,100,100,100,-88,-89,100,100,-76,-76,-85,-86,100,100,100,100,100,100,100,100,100,100,100,-61,-71,100,100,-89,100,100,100,100,100,100,100,100,100,100,100,0.4,0,0,0,1,0,5,0,1475597329
-85,100,100,100,-84,100,-54,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-62,-62,-72,-76,100,100,100,100,-83,100,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-80,-80,-80,-81,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,-87,100,100,100,100,100,100,-76,-77,-85,-85,100,100,100,100,100,-86,-86,100,100,-75,-75,-84,-85,100,100,100,100,100,100,100,100,100,100,100,-76,-77,100,100,-89,100,100,100,100,100,100,100,100,100,100,100,0.4,0,0,0,1,0,5,0,1475597334
-85,100,100,100,-82,100,-55,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-65,-65,-69,-70,100,100,-81,100,-82,100,-81,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-80,-79,-81,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,100,100,100,100,100,100,-79,-77,-85,-84,-86,100,100,100,100,-87,-87,100,100,-74,-74,-84,-84,100,100,100,100,100,100,100,100,100,100,100,-74,-76,100,100,-89,100,100,100,100,100,100,100,100,100,100,100,0.4,0,0,0,1,0,5,0,1475597338
-85,100,100,100,-80,100,-55,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-61,-61,-71,-74,100,100,-82,-82,-82,100,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-79,-79,-83,-83,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,100,100,100,100,100,100,-81,-80,-85,-85,-86,100,100,100,100,-87,-87,100,100,-73,-73,-84,-85,100,100,100,100,100,100,100,100,100,100,100,-74,-78,100,100,-89,100,100,100,100,100,100,100,100,100,100,100,0.4,0,0,0,1,0,5,0,1475597343
-82,100,100,100,-80,100,-64,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-60,-60,-69,-71,100,100,-76,-76,-79,100,-79,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-79,-78,-79,-79,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-82,-83,100,100,100,100,100,100,-75,-75,-86,-84,100,100,100,100,100,-76,-76,100,100,-63,-63,-85,-85,100,100,100,100,100,100,100,100,100,100,100,-65,-71,100,100,-84,-88,100,100,100,100,100,100,100,100,100,100,2.39,3.38,0,0,6,0,5,0,1475597358
100,100,100,100,-84,100,-64,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-61,-62,-71,-74,100,100,-75,-74,-81,100,-80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-74,-74,-78,-78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-84,-82,100,100,100,100,100,100,100,100,-86,-86,100,100,100,100,100,-76,-76,100,100,-72,-71,-81,-81,100,100,100,100,100,100,100,100,100,100,100,-70,-71,100,100,-82,100,100,100,100,100,100,100,100,100,100,100,2.39,3.38,0,0,6,0,5,0,1475597363
100,100,100,100,-80,100,-59,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-58,-58,-69,-69,100,100,-75,-74,-83,100,-84,100,100,100,100,100,100,100,100,-88,100,100,100,100,100,100,100,100,100,100,100,-74,-74,-79,-79,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-82,-83,100,100,100,100,100,100,-79,-79,-87,-86,100,100,100,100,100,-76,-85,100,100,-69,-69,-81,-81,100,100,100,100,100,100,100,100,100,100,100,-71,-72,100,100,-84,100,100,100,100,100,100,100,100,100,100,100,2.39,3.38,0,0,6,0,5,0,1475597367
100,100,100,100,-80,100,-54,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-59,-59,-65,-69,100,100,-71,-72,-78,100,-79,100,100,100,100,100,100,100,100,-88,100,100,100,100,100,100,100,100,100,100,100,-75,-76,-78,-78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-82,-83,100,100,100,100,100,100,-75,-75,-84,-85,100,100,100,100,100,-84,-85,100,100,-73,-73,-84,-85,100,100,100,100,100,100,100,100,100,100,100,-72,-63,100,100,-86,100,100,100,100,100,100,100,100,100,100,100,2.39,3.38,0,0,6,0,5,0,1475597372
100,100,100,100,-80,100,-58,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-60,-60,-67,-67,100,100,-71,-72,-85,100,-85,100,100,100,100,100,100,100,100,-88,100,100,100,100,100,-90,100,100,100,100,100,-79,-79,-84,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-83,-83,100,100,100,100,100,100,-75,-75,-83,-83,100,100,100,100,100,-84,-85,100,100,-63,-63,-82,-82,100,100,100,100,100,100,100,100,100,100,100,-78,-75,100,100,-86,100,100,100,100,100,100,100,100,100,100,100,2.39,3.38,0,0,6,0,5,0,1475597376
100,100,100,100,100,100,-53,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,100,100,100,100,-87,100,100,100,100,100,100,100,100,100,-63,-63,-63,-70,100,100,-77,-77,-82,100,-82,100,100,100,100,100,100,100,-90,-89,100,100,100,100,100,-90,100,100,100,100,100,-76,-76,-76,-77,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-83,-83,100,100,100,100,100,100,-79,-78,-83,-83,100,100,100,100,100,-84,100,100,100,-63,-63,-82,-82,100,100,100,100,100,100,100,100,100,100,100,-77,-72,100,100,-86,100,100,100,100,100,100,100,100,100,100,100,2.39,3.38,0,0,6,0,5,0,1475597381
100,100,100,100,-84,100,-73,100,100,100,100,100,100,100,-88,100,100,100,100,100,100,100,100,100,100,100,-87,100,100,100,100,100,100,100,100,100,-63,-64,-74,-75,100,100,-65,-65,-80,100,-80,100,100,100,100,100,100,100,-90,-89,100,100,100,100,100,100,100,100,100,100,100,-64,-64,-71,-71,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,-87,100,100,100,100,-80,-84,-86,-85,100,100,100,100,100,-78,-78,-86,-85,-73,-74,-83,-84,100,100,100,100,100,100,100,100,100,100,100,-60,-64,100,100,-75,100,100,100,100,100,100,100,100,100,100,100,3.39,9.12,0,0,12,0,5,0,1475597397
-89,100,100,100,-84,100,-64,100,100,100,100,100,100,100,-88,100,100,100,100,100,-82,-82,100,100,100,100,100,100,-86,-86,100,100,100,100,100,100,-63,-63,-75,-77,100,100,-64,-64,-77,100,-77,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-65,-68,-71,-71,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-83,-84,-88,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-79,-79,-86,-86,100,100,100,100,-87,-87,100,100,-87,-89,100,100,100,-75,-77,-85,-85,-75,-74,-83,-83,100,100,100,100,100,100,100,100,100,100,100,-57,-64,100,100,-73,100,100,100,100,100,100,100,100,100,100,100,3.39,9.12,0,0,12,0,5,0,1475597401
-89,100,100,100,-86,100,-71,100,100,100,100,100,100,100,-88,100,100,100,100,100,-82,-82,100,100,100,100,-78,100,-86,-87,100,100,100,100,100,100,-69,-69,-70,-72,100,100,-70,-71,-74,100,-74,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-59,-59,-70,-70,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-83,-84,-88,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-81,-80,-86,-86,100,100,100,100,-87,-87,100,100,-87,-89,100,100,100,-78,-78,-86,-86,-70,-70,-85,-85,100,100,100,100,100,100,100,100,100,100,100,-65,-65,100,100,-79,100,100,100,100,100,100,100,100,100,100,100,3.39,9.12,0,0,12,0,5,0,1475597406
-89,100,100,100,-86,100,-72,100,100,100,100,100,100,100,100,100,100,100,100,100,-82,-82,100,100,100,100,-83,-84,-86,-87,100,100,100,100,100,100,-65,-69,-68,-69,100,100,-66,-66,-75,100,-75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-69,-69,-76,-76,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-79,-79,-86,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-81,-80,-86,-86,100,100,100,100,-84,-84,100,100,-87,-89,100,100,100,-77,-76,-88,-86,-72,-72,-82,-83,100,100,100,100,100,100,100,100,100,100,100,-63,-61,100,100,-78,100,100,100,100,100,100,100,100,100,100,100,3.39,9.12,0,0,12,0,5,0,1475597411
-89,100,100,100,-86,100,-67,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-83,-84,-86,-87,100,100,100,100,100,100,-60,-59,-68,-71,100,100,-73,-72,-82,100,-83,100,100,100,100,100,100,100,100,-89,100,100,100,100,100,-87,-86,100,100,100,100,-72,-72,-72,-72,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-79,-79,-86,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-84,-84,100,-86,100,100,100,100,-84,-85,100,100,100,100,100,100,100,-80,-80,-88,-86,-69,-69,-80,-79,100,100,100,100,100,100,100,100,100,100,100,-65,-60,100,100,-84,100,100,100,100,100,100,100,100,100,100,100,3.39,9.12,0,0,12,0,5,0,1475597415
-89,100,100,100,-79,100,-71,100,100,100,100,100,100,100,100,100,100,100,100,100,-84,100,100,100,100,100,-83,-84,100,100,100,100,100,100,100,100,-61,-61,-67,-67,100,100,-65,-65,-75,100,-75,100,100,100,100,100,100,100,100,-89,100,100,100,100,100,-87,-86,100,100,100,100,-69,-69,-70,-70,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-79,-79,-86,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-84,-84,-86,-86,100,100,100,100,-84,-85,100,100,100,100,100,100,100,-80,-80,-86,-86,-70,-69,-85,-82,100,100,100,100,100,100,100,100,100,100,100,-64,-58,100,100,-82,100,100,100,100,100,100,100,100,100,100,100,3.39,9.12,0,0,12,0,5,0,1475597420
100,100,100,100,-88,100,-74,100,100,100,100,100,100,100,-86,100,100,100,100,100,-79,100,-87,-86,100,100,-77,-83,-85,-84,100,100,100,100,100,100,-71,-71,-78,-82,100,100,-68,-68,-71,100,-71,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-57,-57,-62,-62,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-78,-77,-86,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-77,-76,-86,-87,100,100,100,100,-85,-85,100,100,100,100,100,100,100,-77,-78,-83,-83,-82,-72,-84,-84,100,100,100,100,100,100,100,100,100,100,100,-70,-59,100,100,-64,100,100,100,100,100,100,100,100,100,100,100,1.4,11.45,0,0,15,0,5,0,1475597433
100,100,100,100,-89,100,-72,100,100,100,100,100,100,100,-85,100,100,100,100,100,-83,-84,-87,-87,100,100,-77,100,-85,-86,100,100,100,100,100,100,-73,-72,-77,-77,100,100,-69,-69,-75,100,-75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-62,-61,-69,-69,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-78,-80,-87,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-75,-75,-87,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,-76,-75,-86,-86,-82,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,-63,-53,100,100,-65,100,-88,100,100,100,100,100,100,100,100,100,1.4,11.45,0,0,15,0,5,0,1475597437
100,100,100,100,-89,100,-72,100,100,100,100,100,100,100,-85,100,100,100,100,100,-83,-84,-87,-87,100,100,-77,100,-85,-86,100,100,100,100,100,100,-65,-65,-76,-76,100,100,-74,-74,-68,100,-68,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-57,-56,-63,-63,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-82,-80,-86,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-74,-74,-86,-86,100,100,100,100,-85,-85,100,100,100,100,100,100,100,-80,-80,-83,-84,-76,-76,100,100,100,100,100,100,100,100,100,100,100,100,100,-63,-58,100,100,-65,100,-88,100,100,100,100,100,100,100,100,100,1.4,11.45,0,0,15,0,5,0,1475597442
100,100,100,100,-89,100,-73,100,100,100,100,100,100,100,-85,100,100,100,100,100,-83,-80,-87,-88,100,100,100,100,-85,-86,-87,100,100,100,100,100,-64,-64,-74,-74,100,100,-75,-74,-78,100,-78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-58,-57,-71,-71,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-82,-80,-85,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-76,-75,-86,-86,100,100,100,100,-84,-85,100,100,100,100,100,100,100,-79,-80,-86,-85,-77,-77,100,100,100,100,100,100,100,100,100,100,100,100,100,-63,-60,100,100,-64,100,-88,100,100,100,100,100,100,100,100,100,1.4,11.45,0,0,15,0,5,0,1475597446
100,100,100,100,100,100,-72,100,100,100,100,100,100,100,-87,100,100,100,100,100,100,-80,-85,-85,100,100,100,100,-87,100,-87,100,100,100,100,100,-65,-65,-73,-73,100,100,-71,-71,-72,100,-72,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-54,-54,-62,-62,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-79,-78,-87,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-81,-81,-86,-87,100,100,100,100,-84,-85,100,100,100,100,100,100,100,-78,-78,-84,-84,-78,-78,-85,-85,100,100,100,100,100,100,100,100,100,100,100,-56,-61,100,100,-78,100,100,100,100,100,100,100,100,100,100,100,1.4,11.45,0,0,15,0,5,0,1475597451
100,100,100,100,100,100,-69,100,100,100,100,100,100,100,-84,100,100,100,100,100,-76,-76,-86,-87,100,100,100,100,-88,-89,-87,100,100,100,100,100,-72,-71,-79,-81,100,100,-72,-71,-75,100,-75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-59,-59,-65,-65,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-79,-78,-86,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-73,-73,-88,-88,100,100,100,100,-84,-85,100,100,100,100,100,100,100,-78,-78,-84,-84,-80,-78,-87,-86,100,100,100,100,100,100,100,100,100,100,100,-57,-60,100,100,-70,100,100,100,100,100,100,100,100,100,100,100,1.4,11.45,0,0,15,0,5,0,1475597456
100,100,100,100,100,100,-71,100,100,100,100,100,100,100,-84,100,100,100,100,100,-79,-77,-85,-86,100,100,100,-77,-87,-87,100,100,100,100,100,100,-77,-77,-83,-82,100,100,-61,-61,-63,100,-63,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-88,-88,100,100,100,100,-75,-76,-80,-79,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-83,-83,100,100,100,100,100,100,100,100,100,100,100,100,-88,100,-74,-74,-87,-88,100,100,100,100,-87,-87,100,100,100,100,100,100,100,-72,-72,-79,-79,-84,-85,-87,-86,100,100,100,100,100,100,100,100,100,100,100,-58,-61,100,100,-80,100,-89,100,100,100,100,100,100,100,100,100,3.39,14.875,0,0,20,0,5,0,1475597468
100,100,100,100,-88,100,-78,100,100,100,100,100,100,100,-82,100,100,100,100,100,-82,-82,-86,-87,100,100,100,-80,-86,-85,100,100,100,100,100,100,-73,-73,-80,-80,100,100,-58,-58,-70,100,-69,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-88,-88,100,100,100,100,-73,-73,-77,-77,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-74,100,-85,-84,100,100,100,100,100,100,100,100,100,100,100,100,-88,100,100,100,-87,100,100,100,100,100,-87,-87,100,100,100,100,100,100,100,-72,-71,-82,-82,-83,-83,100,100,100,100,100,100,100,100,100,100,100,100,100,-55,-55,100,100,-76,100,100,100,100,100,100,100,100,100,100,100,3.39,14.875,0,0,20,0,5,0,1475597472
100,100,100,100,-90,100,-78,100,100,100,100,100,100,100,-84,100,100,100,100,100,-77,-79,-88,-87,100,100,100,-80,-86,-86,100,100,100,100,100,100,-70,-71,-79,-79,100,100,-63,-63,-67,100,-67,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-88,-88,100,100,100,100,-74,-73,-71,-71,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-77,-77,-84,-83,100,100,100,100,100,100,100,100,100,100,100,100,-88,100,-81,-81,-87,100,100,100,100,100,-87,-87,100,100,100,100,100,100,100,-71,-71,-83,-82,-80,-80,100,100,100,100,100,100,100,100,100,100,100,100,100,-60,-60,100,100,-82,100,-89,100,100,100,100,100,100,100,100,100,3.39,14.875,0,0,20,0,5,0,1475597477
100,100,100,100,-90,100,-77,100,100,100,100,100,100,100,-82,100,100,100,100,100,-77,-76,-86,-85,100,100,100,-80,-88,-86,100,100,100,100,100,100,-72,-72,-73,-73,100,100,-68,-69,-74,100,-74,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-72,-72,-70,-69,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-77,-77,-85,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-83,-82,100,100,100,100,100,100,-87,-88,100,100,100,100,100,100,100,-71,-71,-81,-81,-79,-79,100,100,100,100,100,100,100,100,100,100,100,100,100,-62,-63,100,100,-79,100,-89,100,100,100,100,100,100,100,100,100,3.39,14.875,0,0,20,0,5,0,1475597481
