"WAP1","WAP2","WAP3","WAP4","WAP5","WAP6","WAP7","WAP8","WAP9","WAP10","WAP11","WAP12","WAP13","WAP14","WAP15","WAP16","WAP17","WAP18","WAP19","WAP20","WAP21","WAP22","WAP23","WAP24","WAP25","WAP26","WAP27","WAP28","WAP29","WAP30","WAP31","WAP32","WAP33","WAP34","WAP35","WAP36","WAP37","WAP38","WAP39","WAP40","WAP41","WAP42","WAP43","WAP44","WAP45","WAP46","WAP47","WAP48","WAP49","WAP50","WAP51","WAP52","WAP53","WAP54","WAP55","WAP56","WAP57","WAP58","WAP59","WAP60","WAP61","WAP62","WAP63","WAP64","WAP65","WAP66","WAP67","WAP68","WAP69","WAP70","WAP71","WAP72","WAP73","WAP74","WAP75","WAP76","WAP77","WAP78","WAP79","WAP80","WAP81","WAP82","WAP83","WAP84","WAP85","WAP86","WAP87","WAP88","WAP89","WAP90","WAP91","WAP92","WAP93","WAP94","WAP95","WAP96","WAP97","WAP98","WAP99","WAP100","WAP101","WAP102","WAP103","WAP104","WAP105","WAP106","WAP107","WAP108","WAP109","WAP110","WAP111","WAP112","WAP113","WAP114","WAP115","WAP116","WAP117","WAP118","WAP119","WAP120","WAP121","WAP122","WAP123","WAP124","WAP125","WAP126","WAP127","WAP128","WAP129","WAP130","WAP131","WAP132","WAP133","WAP134","WAP135","WAP136","WAP137","WAP138","WAP139","WAP140","WAP141","WAP142","WAP143","WAP144","WAP145","WAP146","WAP147","WAP148","WAP149","WAP150","WAP151","WAP152","WAP153","WAP154","WAP155","WAP156","WAP157","WAP158","WAP159","WAP160","WAP161","WAP162","LONGITUDE","LATITUDE"
-74,-66,-72,-66,-66,-78,-77,-82,-82,-82,-71,-82,-82,-79,100,-74,100,-60,-60,100,-76,100,100,100,100,100,100,100,100,100,-71,100,-71,-70,100,100,-81,-81,-75,100,-78,-70,-78,100,-78,100,100,-77,100,100,100,100,-86,100,100,100,100,100,100,100,-84,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3.39,13.875
-77,-66,-69,-68,-68,-78,-75,-86,-82,-82,-80,-83,-84,-81,100,-74,100,-62,-62,100,100,100,100,-80,-83,100,100,100,-89,100,-71,100,-78,-70,100,100,-83,-83,-76,100,-78,-73,-81,100,-81,100,100,-77,100,100,100,100,100,100,100,100,100,100,100,100,-82,-83,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3.39,13.875
-79,-63,-62,-71,-71,-69,-68,-82,-75,-75,-79,-85,-85,-77,-81,-76,100,-66,-65,100,-77,-74,100,-80,-83,100,100,100,-89,100,-66,100,-69,100,100,100,-86,-86,-76,100,-78,-67,-85,100,-85,100,100,-77,100,100,100,100,100,100,100,100,100,100,100,100,-81,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3.39,10.335
-79,-60,-65,-67,-67,-65,-66,-75,-81,-81,-73,-85,-84,-77,-81,-76,100,-59,-59,100,-83,-74,100,-81,100,100,100,100,100,100,-66,100,-69,-76,100,100,-82,-82,-79,100,-78,-68,-80,100,-79,100,-87,-79,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3.39,10.335
-79,-66,-65,-69,-69,-71,-65,-73,-76,-76,-82,-85,-84,-73,-81,-82,100,-58,-57,100,-77,-81,100,-79,-85,100,100,100,100,100,-58,100,-61,-67,100,100,-87,-87,-79,100,-78,-69,-84,100,-84,100,-88,-79,100,100,100,100,100,100,100,100,100,100,100,100,-84,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3.39,10.335
-77,-59,-62,-67,-67,-75,-65,-75,-80,-80,-88,-85,-84,-77,-81,-83,100,-61,-61,100,-77,-80,100,-83,-83,100,100,100,100,100,-58,100,-61,-70,100,100,-88,-87,-79,100,-78,-70,-80,100,-80,100,-88,-79,100,100,100,100,100,100,100,100,100,100,100,100,-84,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3.39,10.335
-79,-62,-76,-66,-66,-72,-66,-76,-74,-74,-84,-87,-86,-78,100,-81,100,-55,-54,100,-85,-82,100,-83,-83,100,100,100,100,100,-58,100,-61,-80,100,100,-87,-87,100,100,-78,-70,-80,100,-80,100,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,-83,-83,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3.39,10.335
-62,100,-70,-73,-74,-67,100,-67,100,100,-67,100,100,-75,100,100,100,-62,-61,100,-76,100,100,100,100,100,100,100,100,100,-55,100,-64,-67,100,100,100,100,100,100,-55,-55,-59,100,-59,100,-70,-76,100,100,100,100,100,100,100,100,100,100,100,100,-62,-62,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,2.39,19.38
-61,-62,-64,-70,-70,-67,-71,-70,100,100,-67,100,100,-74,100,100,100,-57,-57,100,-76,100,100,-74,-76,100,100,100,-82,100,-54,100,-64,-73,100,100,100,100,100,100,-57,-57,-59,-75,-59,100,-76,-76,100,100,100,100,100,100,100,-71,100,100,100,100,-64,-63,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,2.39,19.38
-66,-62,-64,-74,-74,-76,-74,-85,100,100,-64,100,100,-78,100,100,100,-63,-62,100,100,100,100,-74,-76,100,100,100,-82,100,-49,100,-46,-73,100,100,-82,-82,100,100,-54,-54,-62,-66,-61,100,-73,-67,100,100,100,100,100,100,-74,-66,100,100,100,100,-68,-69,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,2.39,19.38
-57,100,-67,-74,-74,-73,-77,-82,100,100,-61,100,100,-78,100,-70,100,-65,-64,100,100,100,100,100,100,100,100,100,100,100,-48,100,-49,-67,100,100,-82,-82,-65,100,-51,-52,-60,-61,-60,100,-73,-67,100,100,100,100,100,100,-74,-61,100,100,100,100,-65,-64,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,2.39,19.38
-62,-59,-61,-73,-73,-64,-69,-76,100,100,-61,100,-78,-76,100,-70,100,-64,-64,100,100,100,100,-75,100,100,100,100,100,100,-48,100,-55,-67,100,100,100,100,-65,100,-48,-48,-58,-72,-58,100,100,100,100,100,100,100,100,100,100,-72,100,100,100,100,-65,-65,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,2.39,19.38
-63,-63,-67,-67,-67,-76,100,100,100,100,-67,-78,-75,-76,100,100,100,-58,-58,100,-76,100,100,100,-79,100,100,100,-79,100,100,100,-58,100,100,100,100,100,100,100,-58,-58,-59,-68,-59,100,100,-73,100,100,100,100,100,100,100,-68,100,100,100,100,-66,-66,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3.39,19.38
-67,-67,-70,-78,-76,-82,-74,-82,100,100,-64,-78,-75,-78,100,100,100,-62,-62,100,-70,100,100,100,-77,100,100,100,-85,100,100,100,-52,100,100,100,100,100,100,100,-54,-54,-71,-68,-69,100,-79,-73,100,100,100,100,100,100,100,-72,100,100,100,100,-66,-66,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3.39,19.38
-63,-67,-70,-71,-72,-82,-77,-82,100,100,-55,100,100,-82,100,-79,100,-65,-64,100,-70,100,100,100,-77,100,100,100,-85,100,-50,100,-52,100,100,100,100,100,100,100,-56,-56,-66,-70,-66,100,-79,-64,100,100,100,100,100,100,100,-69,100,100,100,100,-63,-64,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3.39,19.38
-66,-66,-70,-69,-70,-79,-75,-88,100,100,-64,100,100,-77,100,-73,100,-65,-65,100,-73,-73,100,100,100,100,100,100,100,100,-50,100,-52,-67,100,100,100,100,-65,100,-58,-57,-64,-70,-63,100,-82,-55,100,100,100,100,100,100,100,-69,100,100,100,100,-70,-70,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3.39,19.38
-60,-63,-61,-69,-69,-79,-74,-88,100,100,-64,100,100,-75,-85,-73,100,-58,-58,100,-76,-77,100,100,-75,100,100,100,-79,100,-57,100,-58,-67,100,100,100,100,-67,100,-57,-57,-65,-70,-64,100,-82,-67,100,100,100,100,100,100,100,-69,100,100,100,100,-70,-73,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3.39,19.38
-70,-66,-70,-70,-70,-73,-72,-85,-79,100,-70,100,100,-80,100,100,100,-67,-68,100,100,100,100,100,-85,100,100,100,-85,100,-54,100,-52,100,100,100,100,-81,-61,100,-52,-53,-66,-73,-66,100,100,-52,100,100,100,100,100,100,100,100,100,100,100,100,-69,-69,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3.39,20.58
-70,-64,-67,-68,-68,-73,-72,-76,-79,100,-67,100,100,-74,100,100,100,-67,-67,100,100,100,100,100,-79,100,100,100,-82,100,-54,100,-43,100,100,100,100,-81,-63,100,-59,-60,-62,-73,-62,100,100,-61,100,100,100,100,100,100,100,100,100,-85,100,100,-72,-72,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3.39,20.58
-63,-64,-70,-68,-68,-79,-77,-73,100,100,-67,100,100,-76,100,-76,100,-63,-63,100,100,-77,100,100,-82,100,100,100,-85,100,-51,100,-58,-67,100,100,100,100,-63,100,-59,-59,-64,100,-64,100,-82,-58,100,100,100,100,100,100,100,100,100,-85,100,100,-66,-65,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3.39,20.58
-66,-66,-70,-78,-78,-73,-77,-82,100,100,-58,100,100,-82,-79,-82,100,-69,-69,100,100,-77,100,100,-82,100,100,100,-85,100,-51,100,-49,-70,100,100,100,100,100,100,-47,-46,-63,-73,-63,100,-82,-67,100,100,100,100,100,100,100,-73,100,100,100,100,-63,-64,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3.39,20.58
-65,-66,-70,-73,-73,-82,-83,-79,100,100,-64,100,100,-81,-85,-82,100,-67,-67,100,100,100,100,100,100,100,100,100,-85,100,100,100,-49,-70,100,100,100,100,-61,100,-47,-47,-62,-73,-62,100,100,-70,100,100,100,100,100,100,100,-73,100,100,100,100,-67,-66,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3.39,20.58
-69,100,100,-75,-76,-73,-70,-79,100,100,-67,100,100,-79,100,100,100,-67,-67,100,100,100,100,100,100,100,100,100,100,100,-52,100,-52,-64,100,100,100,100,100,100,-55,-55,-66,-66,-66,100,-73,-67,100,100,100,100,100,100,-73,-68,100,100,100,100,-70,-70,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.4,21.615
-68,100,-70,-75,-75,-67,-69,-79,100,100,-64,100,100,-77,-79,-76,100,-72,-70,100,100,-71,100,100,100,100,100,100,100,100,-44,100,-49,-67,100,100,100,100,-61,100,-52,-52,-67,-63,-66,100,-82,-67,100,100,100,100,100,100,-73,-64,100,100,100,100,-64,-64,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.4,21.615
-63,-66,-73,-79,-82,-67,-73,-82,100,100,-70,100,100,-79,-82,-85,100,-71,-71,100,100,-77,100,100,-81,100,100,100,-76,100,-44,100,-58,-67,100,100,100,100,-61,100,-50,-51,-71,-59,-71,100,-76,-64,100,100,100,100,100,100,100,-59,100,-76,100,100,-61,-60,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.4,21.615
-68,-66,-70,-74,-75,-79,-79,-82,100,100,-73,100,100,-78,-85,-85,100,-63,-63,100,100,-77,100,-77,-81,100,100,100,-76,100,-49,100,-76,100,100,100,-79,-79,-58,100,-51,-51,-72,-63,-72,100,-73,-52,100,100,100,100,100,100,100,-65,100,-76,100,100,-67,-66,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.4,21.615
-69,100,-70,-76,-76,-85,-73,-88,100,100,-61,100,100,-84,-85,100,100,-60,-60,100,100,100,100,-77,100,100,100,100,100,100,-49,100,-46,100,100,100,-79,-79,-61,100,-55,-55,-74,-60,-74,100,-73,-55,100,100,100,100,100,100,100,-60,100,100,100,100,-61,-60,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.4,21.615
-79,100,-85,100,100,100,100,100,100,100,-79,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-43,100,-40,100,100,100,100,100,-64,100,-43,-44,-82,-70,-82,100,-70,-64,100,100,100,100,100,100,100,-71,100,100,-85,100,-59,-60,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3.58,24.195
-79,100,100,100,100,100,100,100,100,100,-76,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-43,100,-52,100,100,100,100,100,100,100,-43,-46,100,-72,100,100,-76,-64,100,100,100,100,100,100,-77,-73,100,100,100,100,-61,-62,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3.58,24.195
-79,100,100,100,100,100,100,100,100,100,-76,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-43,100,-35,-73,100,100,100,100,-58,100,-42,-42,100,-70,100,100,-79,-58,100,100,100,100,100,100,-77,-70,100,-76,100,100,-54,-54,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3.58,24.195
100,100,100,100,100,100,100,100,100,100,-91,100,100,100,100,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-44,100,-46,-82,100,100,100,100,-58,100,-43,-45,100,-70,100,100,-67,-52,100,100,100,100,100,100,-69,-70,100,-88,100,100,-66,-54,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-79,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3.58,24.195
-77,100,100,100,100,-88,100,100,100,100,-79,100,100,100,100,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-46,100,-49,-88,100,100,100,100,-63,100,-45,-54,-76,100,-77,100,-82,-58,100,100,100,100,100,100,-81,100,100,-88,100,100,-68,-67,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-79,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3.58,24.195
-71,100,100,-78,-78,-91,100,100,100,100,-70,100,100,100,100,100,100,-72,-72,100,100,100,100,100,100,100,100,100,100,100,-42,100,-49,100,100,100,100,100,-52,100,-44,-44,-76,-64,-76,100,100,-52,100,100,100,100,100,100,-76,-65,100,100,100,100,-64,-65,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-67,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1.355,25.225
-73,100,-70,-78,-78,-82,-80,-82,100,100,-70,100,100,100,100,100,100,-72,-72,100,100,100,100,100,100,100,100,100,100,100,-44,100,-43,-73,100,100,100,100,-51,100,-42,-45,-74,-66,-73,100,-76,-52,100,100,100,100,100,100,-78,-66,100,-82,100,100,-63,-63,100,100,100,100,100,100,100,100,100,100,100,-91,100,100,100,100,100,100,-67,100,100,-69,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-88,100,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1.355,25.225
